File,Aleph system no.,Author,Title,Language,Location,Date,DOM ID,Type,Genre
nogenre.xlsx,014608681,"Lickbarrow, Isabella","A Lament upon the death of... the Princess Charlotte, and Alfred, a vision.",eng,Liverpool,1818,lsidyv338a996a,,
nogenre.xlsx,014608683,,Sonnets and other metrical pieces.,eng,Bath,1830,lsidyv338a55a8,,
nogenre.xlsx,014608686,,"The Man in the Moon, &c. &c. &c.... Twenty-second edition.",eng,London,1820,lsidyv33881167,,
nogenre.xlsx,014608701,"Poser, Satiricus","Localities, or Canterbury Sages.",eng,Canterbury,1829,lsidyv338a9b14,,
nogenre.xlsx,014608702,,The Queen in the Moon... Second edition.,eng,London,1820,lsidyv338cd60f,,
nogenre.xlsx,014608704,"Rhind, William, Teacher Of Elocution","Tributary Lay... to the memory of George Heriot, the founder of Heriot's Hospital.",eng,Edinburgh,1813,lsidyv3387e211,,
nogenre.xlsx,014608727,"B., G. H","An Offering to the Muses, worthy of being “a burnt offering.”",eng,London,1836,lsidyv33887f25,,
nogenre.xlsx,014608746,"Collins, Wilkie",The Evil Genius.,eng,Bolton,1885,lsidyv338d4c27,,
nogenre.xlsx,014608754,"French, Daniel","A Catholic Tract, in answer to a Protestant one entitled, “Come out of Babylon.”.",eng,London,1845,lsidyv339019c0,,
nogenre.xlsx,014608757,"Gordon, Charles George","An appeal from Gordon's Grave, and the Loss of “The Arab City.”",eng,London,1885,lsidyv339286bf,,
nogenre.xlsx,014608759,"Swift, Jonathan",Sequel to Gulliver's Travels. An eulogy.,eng,London,1830,lsidyv338d770f,,
nogenre.xlsx,014608764,,"Early Hours, and Summer Dreams.",eng,London,1844,lsidyv338ff40b,,
nogenre.xlsx,014608772,,"Death: or, Medorus's dream.",eng,New-York,1843,lsidyv338e0872,,
nogenre.xlsx,014608782,"Pindar, Peter",The Contest of Legs; or Diplomatics in China. In a letter from Zephaniah Bull at Canton to John Bull at home.,eng,London,1817,lsidyv338df25c,,
nogenre.xlsx,014608788,"Reynolds, Lancelot","A Panegyrick on... Katherine, Queen of England, etc. or her Highness Cordiall Welcome into England.",eng,London,1661,lsidyv338d5db1,,
nogenre.xlsx,014608792,"Shirley, James","The Triumph of Peace. A masque, presented by the foure Honourable Houses, or Innes of Court. Before the King and Queenes Majesties... February the third, 1633. Invented and written, by James Shirley, of Grayes Inne, Gent.",eng,London,1633,lsidyv338f08ae,,
nogenre.xlsx,014608801,,A Paper Lantern for Puseyites.,eng,London,1843,lsidyv338f31db,,
nogenre.xlsx,014608804,"Worsley, Richard","The Trial, with the Whole of the Evidence, between the Right. Hon. Sir Richard Worsley, Bart... Plaintiff, and George Maurice Bissett, Esq. Defendant, for Criminal Conversation with the Plaintiff's Wife... Taken in short hand by Robert Pye Donkin. The fourth edition.",eng,London,1782,lsidyv33901e1c,,
nogenre.xlsx,014608807,"Adamson, John, F.S.A",Sonnets.,eng,Newcastle,1845,lsidyv338e400d,,
nogenre.xlsx,014608808,"Allies, Jabez","On the Jovial Hunter of Bromsgrove, Horne the Hunter, and Robin Hood.",eng,London,1845,lsidyv338d96ae -- lsidyv3bd9e988,,
nogenre.xlsx,014610156,"Caroline, Queen, Consort Of George Iv, King Of Great Britain","The Royal Letter-Bag; containing familiar epistles from royal personages, ministers of state, bishops, generals, discarded mistresses, Italian witnesses, &c., &c., relative to the Queen and other important state affairs. Second edition, etc.",eng,London,1820,lsidyv34265815,,
nogenre.xlsx,014610157,"Chicken, Edward",The Collier's Wedding... The fifth edition.,eng,Newcastle,1829,lsidyv33955526,,
nogenre.xlsx,014610161,,The commemorative wreath: in celebration of the extinction of negro slavery in the British dominions.,eng,Edmund,1835,lsidyv3393506c,,
nogenre.xlsx,014610162,"Constable, Henry","Diana: the sonnets and other poems of Henry Constable... Now first collected, and edited, with some account of the author, by William Carew Hazlitt... To which are added a few notes and illustrations by the late Thomas Park.",eng,London,1859,lsidyv34245d3a -- lsidyv338335c9,,
nogenre.xlsx,014610172,,"An Enquiry after Religion: or a view of the Idolatry, Superstition... and Hipocrisie of all Churches and Sects... also some Thoughts of a late ingenious Gentleman of the Royal Society concerning Religion.",eng,London,1691,lsidyv339577e0,,
nogenre.xlsx,014610180,"Johnston, Charles, Of Danson, Kent","Sonnets, original and translated.",eng,London,1823,lsidyv33945182 -- lsidyv32b5d4d0,,
nogenre.xlsx,014610187,,"Luminalia, or, the Festivall of Light. Personated in a Masque at Court, by the Queenes Majestie, and her Ladies, on Shrovetuesday Night, 1637, etc.",eng,London,1637,lsidyv3423dd6d,,
nogenre.xlsx,014610188,"Macaulay, John, A.B.M.R.T.A",A Monody on the death of... Lady A. Denny.,eng,Dublin,1792,lsidyv341dbfdc,,
nogenre.xlsx,014610189,"Manlove, Edward","The Liberties and Customes of the Lead-mines within the wapentake of Wirksworth in the County of Derby... composed in meeter, etc.",eng,London,1653,lsidyv3393aa27,,
nogenre.xlsx,014610194,,"The Midland Repetitions, with full meanings. Standards IV. V. VI. & VII. Girls or mixed schools.",eng,London,1889,lsidyv3426f39d,,
nogenre.xlsx,014610195,,"The Midland Repetitions, with full meanings. Standards V. VI. & VII. Boys.",eng,London,1889,lsidyv3426f2b0,,
nogenre.xlsx,014610203,,"Speeches spoken to the King and Queen, Duke and Duchesse of York, in Christ-Church Hall, Oxford. Sept. 29, 1663.",eng,London,1663,lsidyv34229927,,
nogenre.xlsx,014610216,W. S,"Transactions of the Society for the Suppression of Cruelty to Ladies. First series. The Van-Upstart Case, a lay of the Court of Divorce, etc.",eng,Windsor,1858,lsidyv3424baab,,
nogenre.xlsx,014610235,"Wreford, John Reynell",Lays of Loyalty.,eng,London,1837,lsidyv3395e49c,,
nogenre.xlsx,014610243,"B., J. T",Hints on the Propriety of establishing a Typographical Society in Newcastle upon Tyne.,eng,Newcastle,1818,lsidyv3395692c,,
nogenre.xlsx,014616533,"Baker, Dorothea","The Luck of the Four-leaved Shamrock; or, a Journey's end.",eng,London,1880,lsidyv35336e21,,
nogenre.xlsx,014616536,"Bampfylde, Coplestone Richard George Warwick","The Aunt and the Angel; or, Funkiboo's fix. An extravaganza in three acts.",eng,Hammersmith,1899,lsidyv349c2065,,
nogenre.xlsx,014616538,"Barne, Frederick",Selections.,eng,Leamington,1880,lsidyv346fad1a,,
nogenre.xlsx,014616541,"Barrington, Daines, Hon",Miscellanies.,eng,London,1781,lsidyv352dcfc9 -- lsidyv394941f9 -- lsidyv352dd18e -- lsidyv352dcbd9,,
nogenre.xlsx,014616548,"Bell, Herbert","Bele Aliz. A legend of Albury, Surrey.",eng,Philip,1900,lsidyv3477da00,,
nogenre.xlsx,014616569,"Bone, John William",Cleopatra's Needle by Moonlight: thoughts in metre.,eng,London,1879,lsidyv34753939,,
nogenre.xlsx,014616571,"Bowles, William Lisle","Hope, an allegorical sketch, on recovering slowly from sickness.",eng,London,1796,lsidyv345930b0,,
nogenre.xlsx,014616572,"Bowyer, Frederick; Sprange, W. E","The New Barmaid, musical vaudeville, etc.",eng,London,1897,lsidyv3508b77c,,
nogenre.xlsx,014616573,"Braddon, M. E., Mary Elizabeth",Marjorie Daw. A household idyl in two acts.,eng,New-York,1886,lsidyv3499f2aa,,
nogenre.xlsx,014616577,"Bridgett, Thomas Edward",Sonnets and Epigrams on Sacred Subjects.,eng,Burns,1898,lsidyv3476da08,,
nogenre.xlsx,014616578,"Brooks, Phillips",A Christmas Carol.,eng,New-York,1890,lsidyv3470c51f,,
nogenre.xlsx,014616582,"Buckler, Alexander",Memories of Albert the Good. Stanzas.,eng,Eton,1879,lsidyv34765c96,,
nogenre.xlsx,014616584,"Bulmer, John, B.D., Mus. Bac",Latin Translations.,eng,Dublin,1879,lsidyv3473d225,,
nogenre.xlsx,014616588,"Burns, Robert",Mausoleum and Memorials of Burns.,eng,Edinburgh,1842,lsidyv345fa0c5,,
nogenre.xlsx,014616593,"Byron, George Gordon Byron",Cain; a mystery... To which is added a letter from the author to Mr. Murray... Second edition.,eng,London,1822,lsidyv34ed3754 -- lsidyv3493ed65,,
nogenre.xlsx,014616600,,The Caldera Clippings.,eng,Pietermartizburg,1877,lsidyv38eb4693,,
nogenre.xlsx,014616602,,An Epistle from Calista to Altamont... The third edition.,eng,London,1729,lsidyv34721ff1,,
nogenre.xlsx,014616612,"Catullus, Gaius Valerius","In dispraise of a woman. Catullus, with variations.",eng,Appledore,1886,lsidyv34728776,,
nogenre.xlsx,014616621,"Churchyard, Thomas","Churchyard's Misery of Flanders, etc. 1579.",eng,Shrewsbury,1876,lsidyv34598c69,,
nogenre.xlsx,014616625,,The C........ll Volunteer Corps. A farce in two acts.,eng,Colchester,1804,lsidyv3493fd5b,,
nogenre.xlsx,014616627,"Cockburn, William","The Creation of the World. Addressed to R. J. Murchison, Esq. and dedicated to the Geological Society.",eng,London,1840,lsidyv38e98d66,,
nogenre.xlsx,014616630,"Collins, Edward James Mortimer",The British Birds. A communication from the ghost of Aristophanes.,eng,London,1878,lsidyv349bad96,,
nogenre.xlsx,014616632,"Colton, Charles Caleb","The Conflagration of Moscow... Second edition, with extensive additions.",eng,London,1817,lsidyv352eb85c,,
nogenre.xlsx,014616654,,"The Day after the Wedding; or, a Wife's first lesson. An interlude.",eng,London,1808,lsidyv3493ffbb,,
nogenre.xlsx,014616659,"Defoe, Daniel","The True-Born-Hugonot: or, Daniel de Foe. A satyr.",eng,London,1703,lsidyv3458a60b,,
nogenre.xlsx,014616664,"De Roos, John Frederick Fitzgerald, Hon","The Belgian, Netherlands, Hanoverian, Danish, Prussian, Swedish, and Norwegian Light Houses. Arranged by Captain the Hon. I. F. De Ros.",eng,London,1843,lsidyv38eb8b15,,
nogenre.xlsx,014616673,"Dibdin, Thomas",Of Age To-morrow: a musical entertainment in two acts etc.,eng,London,1805,lsidyv3493609e,,
nogenre.xlsx,014616684,,"The New MS. Cantata Drusilla, etc.",eng,Ryde,1888,lsidyv3492ed4a,,
nogenre.xlsx,014616691,,"The Volunteers, an allegorical cantata.",eng,London,1862,lsidyv34990dbb,,
nogenre.xlsx,014616692,,"Queries respecting the human race, to be addressed to travellers and others. Drawn up by a committee of the Association, appointed 1839.",eng,London,1841,lsidyv38e9ffda,,
nogenre.xlsx,014616695,"F., W",Fitzwilliam Square. A lawn tennis lay.,eng,Dublin,1885,lsidyv34752185,,
nogenre.xlsx,014616707,"Findlay, Alexander George",Notes explanatory of a chart of the North Atlantic Ocean.,eng,London,1859,lsidyv38eb275e,,
nogenre.xlsx,014616712,"Forman, Alfred",At Browning's Grave... Additional sonnet to the fifty privately printed in 1886.,eng,London,1899,lsidyv34795745,,
nogenre.xlsx,014616722,,A Garland of Bon-Accord. F.P.,eng,Privately,1886,lsidyv3476a631,,
nogenre.xlsx,014616732,"Gilbert, W. S., William Schwenck","The Sorcerer... Also Trial by Jury, etc.",eng,London,1878,lsidyv34ebb909,,
nogenre.xlsx,014616733,"Gilbert, W. S., William Schwenck","The Wedding March. An ecentricity, in three acts.",eng,London,1892,lsidyv3507a596,,
nogenre.xlsx,014616735,,Ye “Gilty” Goddess. A doleful ditty. Composed by a member of the Committee,eng,Edinburgh,1886,lsidyv352b8a59,,
nogenre.xlsx,014616737,"Goodwin, J. Cheever, John Cheever","Lost, Stolen, or Strayed. A new musical farce in three acts, etc.",eng,London,1897,lsidyv35093aa7,,
nogenre.xlsx,014616739,"Gordon, Charles George",In Memoriam. Epitaphs on C. G. G.,eng,London,1885,lsidyv3472311e,,
nogenre.xlsx,014616742,"Gosse, Edmund","The Masque of Painters: as performed by the Royal Institute of Painters in Water Colours, May 19, 1885, and written by E. Gosse.",eng,Privately,1885,lsidyv3499359b,,
nogenre.xlsx,014616747,,Gravity and Levity,eng,London,1818,lsidyv346bd5ca,,
nogenre.xlsx,014616755,"H., T. A","Appendix to the Twelfth Edition of the Pilot's Handbook for the English Channel; giving the latest changes in Lights and Buoys, to November, 1896.",eng,London,1896,lsidyv38eb7c12,,
nogenre.xlsx,014616762,"Harding, Edward, Of Cork","Sonnets, and other verses.",eng,London,1894,lsidyv3476f9ac,,
nogenre.xlsx,014616764,,"Harlequin and the Eagle: or, The Man in the Moon and his wife. As acted at the Adelphi Theatre, Christmas, 1826.",eng,,1826,lsidyv34eca714,,
nogenre.xlsx,014616766,"Harraden, Herbert",Cinderella. Burlesque in two acts.,eng,Calcutta,1896,lsidyv3508040c,,
nogenre.xlsx,014616779,,Heliconundrums.,eng,,1892,lsidyv3497182a,,
nogenre.xlsx,014616784,"Henley, William Ernest; Stevenson, Robert Louis",Macaire: a melodramatic farce in three acts.,eng,London,1895,lsidyv34ec7cc5,,
nogenre.xlsx,014616789,"Hoby, J., James","Narrative of a visit to Christian Brethren, in Hamburg, Copenhagen, etc.",eng,London,1844,lsidyv38eafd3a,,
nogenre.xlsx,014616792,"Holcroft, Thomas",The Lady of the Rock; a melo-drame in two acts,eng,London,1805,lsidyv3493b3ca,,
nogenre.xlsx,014616793,"Holcroft, Thomas",The Lady of the Rock; a melo-drame in two acts,eng,London,1805,lsidyv3493b50b,,
nogenre.xlsx,014616802,Horace,Part of the Seventh Epistle of the first book of Horace imitated: and address'd to a Noble Peer. The second edition.,eng,London,1713,lsidyv345851bc,,
nogenre.xlsx,014616806,"Howard, Edward",The Reviewers reviewed.,eng,London,1857,lsidyv34727edf,,
nogenre.xlsx,014616816,"Ingram, John K., John Kells","Sonnets, and other poems.",eng,London,1900,lsidyv3477c842,,
nogenre.xlsx,014616824,"Jackson, Richard Charles","The Risen Life.... New edition, with miniatures in gold and colours.",eng,London,1886,lsidyv347a56f4,,
nogenre.xlsx,014616827,"Jameson, H",A Wild Goose Chase. A farce in two acts,eng,London,1820,lsidyv34940a11,,
nogenre.xlsx,014616830,"Jennens, Charles",Belshazzar. An oratorio. As it is perform'd at the King's Theatre in the Hay-market. The musick by Mr. Handel.,eng,London,1873,lsidyv34ec8ddd,,
nogenre.xlsx,014616841,"Kemble, Afterwards Butler, Frances Anne",The adventures of Mr. John Timothy Homespun in Switzerland. Stolen from the French of Tartaron de Tareascon aux Alpes,eng,London,1889,lsidyv3492f968,,
nogenre.xlsx,014616847,"Kipling, Rudyard",The Absent-Minded Beggar.,eng,,1899,lsidyv34720633,,
nogenre.xlsx,014616849,"Kotzebue, August Friedrich Ferdinand Von","How to Die for Love! A farce in two acts, adapted from a sketch in one act, by Kotzebue, called “Blind Geladen.”.",eng,London,1812,lsidyv34940f22,,
nogenre.xlsx,014616850,"Kotzebue, August Friedrich Ferdinand Von","How to Die for Love! A farce in two acts, adapted from a sketch in one act, by Kotzebue, called “Blind Geladen.”",eng,London,1812,lsidyv34ec0e90,,
nogenre.xlsx,014616853,,"The Visions of Van Rumple: or, the Chanting “Parts of Speech.”...",eng,London,1893,lsidyv349b8bff,,
nogenre.xlsx,014616865,,A Letter from a Lady to her Husband abroad. The third edition.,eng,London,1729,lsidyv34720783,,
nogenre.xlsx,014616869,"Lofft, R. E",Sonnets.,eng,Bury,1879,lsidyv34764866,,
nogenre.xlsx,014616870,,"Part I. of a Catalogue of the duplicate Minerals of the British Museum, which... will be sold by auction... June 16, 1816, etc.",eng,,1816,lsidyv38e8c576,,
nogenre.xlsx,014616871,,The Passion according to St. Matthew the Evangelist; an oratorio. The English version by Helen F. H. Johnston. The music composed... by John Sebastian Bach.,eng,London,1873,lsidyv34f07f06,,
nogenre.xlsx,014616872,,"The London Medley: containing exercises Spoken... at the annual meeting of the Westminster Scholars... Jan. 1730-1, etc.",eng,London,1731,lsidyv3512af74,,
nogenre.xlsx,014616884,"Macduff, John Ross",Bells of the Angels.,eng,Ernest,1895,lsidyv34709283,,
nogenre.xlsx,014616908,,"Cutolo Memorial Concert. Thursday, February 21, etc.",eng,Melbourne,1867,lsidyv346fac2d,,
nogenre.xlsx,014616909,,"The Levellers levell'd. Or, the Independents conspiracie to root out Monarchie. An interlude, etc.",eng,,1647,lsidyv345afc20,,
nogenre.xlsx,014616915,"Millingen, John Gideon","The Bee-Hive: a musical farce in two acts, etc.",eng,London,1811,lsidyv3493fa85,,
nogenre.xlsx,014616925,"Morton, Thomas",A Roland for an Oliver: a farce in two acts.,eng,London,1819,lsidyv349411c8,,
nogenre.xlsx,014616932,"Murray, Charlotte, Hymn Writer",When Morning Breaks. An Easter parable.,eng,Ernest,1895,lsidyv347326bb,,
nogenre.xlsx,014616934,"Neale, J. M., John Mason",Good King Wenceslas: a carol / written by Dr. Neale and pictured by Arthur J. Gaskin; with an introduction by William Morris.,eng,Birmingham,1895,lsidyv3475719d,,
nogenre.xlsx,014616936,"Nesbit, E., Edith",The Lily and the cross / by E. Nesbit.,eng,London,1887,lsidyv34763606,,
nogenre.xlsx,014616938,"Newman, John Henry","Lead, kindly Light, etc.",eng,London,1887,lsidyv352bc381,,
nogenre.xlsx,014616940,"Noguchi, Yone","Seen & Unseen, or Monologues of a Homeless Snail.",eng,San-Francisco,1897,lsidyv347800ba,,
nogenre.xlsx,014616942,,North of England Tractates.,eng,London,1868,lsidyv3471e071,,
nogenre.xlsx,014616953,"Oxenford, John","Richard Cœur de Lion, a cantata. The words by J. Oxenford. The music by J. Benedict.",eng,London,1863,lsidyv3492e115,,
nogenre.xlsx,014616963,"Parnell, Thomas, Archdeacon Of Clogher",The hermit.,eng,American,1870,lsidyv347423d7,,
nogenre.xlsx,014616965,"Parsons, William","An Ode to a Boy at Eton, with three sonnets, and one epigram.",eng,London,1796,lsidyv34592dba,,
nogenre.xlsx,014616968,"Patrat, Joseph","Blue Devils; a farce, in one act",eng,London,1808,lsidyv3497b77c -- lsidyv307e804a,,
nogenre.xlsx,014616969,"Patry, Rose I",Mrs. Jacobson's Account of the Jubilee. Dialogue.,eng,London,1898,lsidyv34ec7734,,
nogenre.xlsx,014616973,,Peak Poesies. Collected by Moonshine.,eng,Manchester,1878,lsidyv3479fe2b,,
nogenre.xlsx,014616977,,"The fisher's garland, for 1821-1831.",eng,Newcastle,1821,lsidyv346f8f57 -- lsidyv346f91b9 -- lsidyv346f8eee -- lsidyv3461aadf -- lsidyv346fb797 -- lsidyv346f903f -- lsidyv346f8fc0 -- lsidyv346f8e85 -- lsidyv346fa199 -- lsidyv345e608f -- lsidyv345e6026,,
nogenre.xlsx,014616982,"Pindar, Peter",Physic and Delusion! or Jezebel and the Doctors. A farce in two acts,eng,London,1814,lsidyv3493cf72,,
nogenre.xlsx,014616983,"Pindar, Peter",Sir Joseph Banks and the Emperor of Morocco... Second edition.,eng,London,1788,lsidyv346f3370,,
nogenre.xlsx,014616985,"Pius Ix, Pope","Pius Bull, and John Bull, or, the Blunder of the Man who never makes a Mistake. A serio comic extravaganza, in three acts.",eng,Bristol,1850,lsidyv34eca214,,
nogenre.xlsx,014616987,,Sailing Directions for the Rio de La Plata or River Plate.,eng,London,1868,lsidyv38eb6c3a,,
nogenre.xlsx,014616991,"Pocock, Isaac",Hit or Miss! A muscial farce in two acts.,eng,London,1810,lsidyv3494132d,,
